brand,name,rating,votes,url,last_crawled,sex,fragrance_category
4711,Acqua Colonia Freesia & Musk,3.5,26,https://www.fragrantica.com/perfume/4711/4711-Acqua-Colonia-Freesia-Musk-82013.html,2026-01-02T18:09:42.605967,unisex,
4711,Amber Mandarin,3.09,11,https://www.fragrantica.com/perfume/4711/Amber-Mandarin-88490.html,2026-02-05T21:10:26.665653,unisex,
4711,Majestic Leather,3.56,9,https://www.fragrantica.com/perfume/4711/Majestic-Leather-88492.html,2026-02-05T21:10:41.793261,unisex,
4711,Midnight Sandal,3.83,12,https://www.fragrantica.com/perfume/4711/Midnight-Sandal-88487.html,2026-01-02T18:11:51.721700,unisex,
4711,Noble Rose,3.33,6,https://www.fragrantica.com/perfume/4711/Noble-Rose-88489.html,2026-02-05T21:10:59.618297,unisex,
4711,Orchid Vanilla,3.5,10,https://www.fragrantica.com/perfume/4711/Orchid-Vanilla-88488.html,2026-01-02T18:45:30.236983,unisex,
4711,Remix Green Oasis,3.77,57,https://www.fragrantica.com/perfume/4711/4711-Remix-Green-Oasis-91025.html,2026-02-05T21:14:21.444507,unisex,
4711,Remix St. Tropez,4.67,3,https://www.fragrantica.com/perfume/4711/4711-Remix-St-Tropez-123610.html,2026-02-05T21:14:29.554069,unisex,
4711,Vibrant Musk,4.54,13,https://www.fragrantica.com/perfume/4711/Vibrant-Musk-88491.html,2026-01-02T18:46:13.985579,unisex,
Acqua di Parma,Blu Mediterraneo - Arancia La Spugnatura,4.13,250,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Arancia-La-Spugnatura-80686.html,2025-11-11T21:21:31.334782,unisex,
Acqua di Parma,Gelsomino A Freddo,3.97,103,https://www.fragrantica.com/perfume/Acqua-di-Parma/Gelsomino-A-Freddo-113884.html,2025-11-11T21:21:49.893782,unisex,
Acqua di Parma,Zafferano Collector Edition,3.73,41,https://www.fragrantica.com/perfume/Acqua-di-Parma/Zafferano-Collector-Edition-83303.html,2025-11-11T21:22:16.264621,unisex,
Aedes de Venustas,Corfu Kumquat,3.85,105,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Corfu-Kumquat-72952.html,2026-02-20T08:21:36.966805,unisex,
Aedes de Venustas,Musc Encense,3.84,191,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Musc-Encense-49367.html,2026-02-20T08:22:33.930375,unisex,
Aedes de Venustas,Sueno Latino,3.99,77,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Sueno-Latino-106806.html,2026-02-20T08:22:26.442946,unisex,
Aerin,Mediterranean Honeysuckle Clementina,3.8,133,https://www.fragrantica.com/perfume/Aerin/Mediterranean-Honeysuckle-Clementina-78780.html,2026-02-03T10:27:19.009491,women,
Aerin,Wisteria,3.92,37,https://www.fragrantica.com/perfume/Aerin/Wisteria-110376.html,2026-02-03T10:29:09.986500,unisex,
Aesop,"Above Us, Steorra",3.67,143,https://www.fragrantica.com/perfume/Aesop/Above-Us-Steorra-112968.html,2026-02-20T08:36:22.096365,unisex,
Affinessence,Safran-Neroli,3.89,79,https://www.fragrantica.com/perfume/Affinessence/Safran-Neroli-91055.html,2026-02-20T08:24:09.336357,unisex,
Ajmal,Amber Zest,3.9,10,https://www.fragrantica.com/perfume/Ajmal/Amber-Zest-99267.html,2026-02-05T14:41:22.900765,unisex,
Ajmal,Amir One,4.49,176,https://www.fragrantica.com/perfume/Ajmal/Amir-One-70209.html,2026-02-05T16:58:42.053725,unisex,
Ajmal,Amir Two,4.56,126,https://www.fragrantica.com/perfume/Ajmal/Amir-Two-77145.html,2026-02-05T16:58:50.565991,unisex,
Ajmal,Aristocrat Coastal,3.66,35,https://www.fragrantica.com/perfume/Ajmal/Aristocrat-Coastal-93503.html,2025-12-05T23:24:52.738018,men,
Ajmal,Aristocrat Coral,3.76,38,https://www.fragrantica.com/perfume/Ajmal/Aristocrat-Coral-93502.html,2025-12-05T23:23:40.477496,women,
Ajmal,Aristocrat Pink,4.0,4,https://www.fragrantica.com/perfume/Ajmal/Aristocrat-Pink-117496.html,2026-02-05T16:59:39.808381,women,
Ajmal,Bakhakh Mukhallat Mubakhar Mojadad,4.0,1,https://www.fragrantica.com/perfume/Ajmal/Bakhakh-Mukhallat-Mubakhar-Mojadad-62076.html,2026-02-05T14:41:44.486713,unisex,
Ajmal,Barakah,5.0,1,https://www.fragrantica.com/perfume/Ajmal/Barakah-117495.html,2026-02-05T14:41:51.685196,unisex,
Ajmal,Blanche Collection III,4.33,15,https://www.fragrantica.com/perfume/Ajmal/Blanche-Collection-III-97172.html,2026-02-05T17:00:27.021236,unisex,
Ajmal,Chapter 5,4.19,57,https://www.fragrantica.com/perfume/Ajmal/Chapter-5-102739.html,2026-02-05T17:35:41.133312,unisex,
Ajmal,Encore,3.78,41,https://www.fragrantica.com/perfume/Ajmal/Encore-39346.html,2026-02-05T14:44:36.776261,unisex,
Ajmal,Entice Forever,3.72,90,https://www.fragrantica.com/perfume/Ajmal/Entice-Forever-33682.html,2026-02-05T14:44:53.804967,women,
Ajmal,Evoke Silver Edition,3.73,123,https://www.fragrantica.com/perfume/Ajmal/Evoke-Silver-Edition-50792.html,2026-02-05T17:04:57.303451,men,
Ajmal,Hafa,4.28,29,https://www.fragrantica.com/perfume/Ajmal/Hafa-39345.html,2025-12-05T23:10:38.993806,unisex,
Ajmal,Luminescence for Her,4.0,6,https://www.fragrantica.com/perfume/Ajmal/Luminescence-for-Her-47033.html,2025-12-05T23:25:21.743925,women,
Ajmal,Lure for Him,3.88,24,https://www.fragrantica.com/perfume/Ajmal/Lure-for-Him-10924.html,2026-02-05T17:05:52.847634,men,
Ajmal,Magnifica,4.02,41,https://www.fragrantica.com/perfume/Ajmal/Magnifica-77661.html,2026-02-05T14:50:05.349889,unisex,
Ajmal,Majestica,3.91,64,https://www.fragrantica.com/perfume/Ajmal/Majestica-77662.html,2025-12-06T20:24:10.359910,unisex,
Ajmal,Mazaaj,4.5,4,https://www.fragrantica.com/perfume/Ajmal/Mazaaj-26893.html,2025-12-05T23:25:14.163674,unisex,
Ajmal,Musc Supreme,4.05,19,https://www.fragrantica.com/perfume/Ajmal/Musc-Supreme-39344.html,2025-12-06T20:36:09.348469,unisex,
Ajmal,Oak Wood,4.4,5,https://www.fragrantica.com/perfume/Ajmal/Oak-Wood-119194.html,2026-02-05T17:37:16.800653,unisex,
Ajmal,Paineira Wood,5.0,2,https://www.fragrantica.com/perfume/Ajmal/Paineira-Wood-119191.html,2026-02-05T17:37:26.690326,unisex,
Ajmal,Soul Of Amir,4.67,9,https://www.fragrantica.com/perfume/Ajmal/Soul-Of-Amir-91928.html,2026-02-05T16:58:58.270688,unisex,
Ajmal,Symphony Of Oud,4.25,36,https://www.fragrantica.com/perfume/Ajmal/Symphony-Of-Oud-88749.html,2026-02-05T16:55:49.492274,unisex,
Al Haramain Perfumes,50 Years Platinum Oud,4.35,57,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Platinum-Oud-70372.html,2026-02-04T00:17:08.601275,unisex,
Al Haramain Perfumes,A One,5.0,3,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/A-One-19934.html,2026-02-04T00:38:25.316245,unisex,
Al Haramain Perfumes,Al Haramain Collection Gold,4.19,21,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Al-Haramain-Collection-Gold-19854.html,2026-02-03T23:52:03.052503,unisex,
Al Haramain Perfumes,Amber Musk,4.15,55,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Musk-70387.html,2026-02-04T00:46:47.787554,unisex,
Al Haramain Perfumes,Amber Oud Bleu Edition,3.98,336,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Bleu-Edition-73206.html,2026-02-04T00:17:45.569404,unisex,
Al Haramain Perfumes,Amber Oud Private Edition,3.82,87,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Private-Edition-83046.html,2026-02-04T00:18:31.593913,unisex,
Al Haramain Perfumes,Atifa Blanche,4.09,47,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Atifa-Blanche-26538.html,2026-02-03T23:53:41.590835,women,
Al Haramain Perfumes,Azure,4.27,26,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Azure-83049.html,2026-02-04T00:39:37.279809,unisex,
Al Haramain Perfumes,Barq,4.67,3,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Barq-19806.html,2026-02-03T23:54:51.195677,unisex,
Al Haramain Perfumes,Blanche,4.07,30,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Blanche-83050.html,2026-02-04T00:39:45.611382,unisex,
Al Haramain Perfumes,Coupe Pour Homme,4.0,7,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Coupe-Pour-Homme-53269.html,2026-02-03T23:57:05.538007,,
Al Haramain Perfumes,Cubic,4.29,21,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Cubic-40180.html,2026-02-03T23:57:13.244660,unisex,
Al Haramain Perfumes,Destino,4.09,66,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Destino-83051.html,2026-02-04T00:39:53.268933,unisex,
Al Haramain Perfumes,Dhahab,4.4,113,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dhahab-53174.html,2026-02-03T23:58:40.910000,unisex,
Al Haramain Perfumes,Entourage Rouge,3.71,17,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Entourage-Rouge-39348.html,2026-02-03T23:59:04.665549,unisex,
Al Haramain Perfumes,Fusion,2.67,3,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Fusion-19933.html,2026-02-04T00:38:57.883162,unisex,
Al Haramain Perfumes,Haramain Dubai,2.43,7,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Haramain-Dubai-53268.html,2026-02-04T00:00:56.315580,unisex,
Al Haramain Perfumes,Hayati Gold,4.12,8,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Hayati-Gold-73227.html,2026-02-04T00:42:28.116979,unisex,
Al Haramain Perfumes,Hayati Spray,4.32,25,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Hayati-Spray-73212.html,2026-02-04T00:42:35.084110,unisex,
Al Haramain Perfumes,Husna,3.29,14,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Husna-40168.html,2026-02-04T00:01:26.850598,unisex,
Al Haramain Perfumes,Leather Oudh,4.29,191,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Leather-Oudh-40256.html,2026-02-04T00:03:01.253056,women,
Al Haramain Perfumes,Mukhallath Asala,5.0,1,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Asala-37437.html,2026-02-04T00:06:02.130934,unisex,
Al Haramain Perfumes,Noir,4.34,35,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Noir-83052.html,2026-02-04T00:40:01.327973,unisex,
Al Haramain Perfumes,Opposite Black,4.18,17,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Opposite-Black-48766.html,2026-02-04T00:09:30.528683,men,
Al Haramain Perfumes,Priority,4.0,4,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Priority-53270.html,2026-02-04T00:10:32.005969,unisex,
Al Haramain Perfumes,Rafia Gold,3.92,37,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Rafia-Gold-39959.html,2026-02-04T00:10:59.928936,women,
Al Haramain Perfumes,Rouge,3.94,17,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Rouge-83053.html,2026-02-04T00:40:09.589285,unisex,
Al Haramain Perfumes,Royal Musk,3.92,120,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Royal-Musk-70384.html,2026-02-04T00:47:50.195016,unisex,
Al Haramain Perfumes,Sheikh Majestic,5.0,1,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Sheikh-Majestic-118157.html,2026-02-04T00:51:10.427691,unisex,
Al Haramain Perfumes,Zahara Sage Dubai,4.25,4,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Zahara-Sage-Dubai-106714.html,2026-02-04T00:42:14.123047,unisex,
Amouage,Bracken Woman,3.8,1907,https://www.fragrantica.com/perfume/Amouage/Bracken-Woman-41454.html,2025-11-06T15:15:10.240340,,
Amouage,Guidance Hair Perfume,4.5,4,https://www.fragrantica.com/perfume/Amouage/Guidance-Hair-Perfume-116529.html,2025-11-06T15:32:59.996110,unisex,
Amouage,Lilac Love,3.93,3665,https://www.fragrantica.com/perfume/Amouage/Lilac-Love-35624.html,2025-11-06T15:34:07.582409,,
Amouage,Luban Al Akhdar,3.14,21,https://www.fragrantica.com/perfume/Amouage/Luban-Al-Akhdar-110974.html,2025-11-06T16:08:14.804071,unisex,
Amouage,Opus V – Woods Symphony,3.94,663,https://www.fragrantica.com/perfume/Amouage/Opus-V-Woods-Symphony-74283.html,2025-11-06T15:51:30.002412,unisex,
Amouage,The Library Collection Opus IV,4.04,911,https://www.fragrantica.com/perfume/Amouage/The-Library-Collection-Opus-IV-10756.html,2025-11-06T15:50:32.291345,unisex,
Amouage,The Library Collection Silver Oud,4.41,122,https://www.fragrantica.com/perfume/Amouage/The-Library-Collection-Silver-Oud-69051.html,2025-11-06T15:50:07.830140,unisex,
Anfas,Dhai,4.31,49,https://www.fragrantica.com/perfume/Anfas/Dhai-77706.html,2025-11-14T08:41:10.523981,unisex,
Anfas,Ghala,3.82,11,https://www.fragrantica.com/perfume/Anfas/Ghala-77702.html,2025-11-14T08:40:40.724138,unisex,
Anfas,Haneen,4.3,10,https://www.fragrantica.com/perfume/Anfas/Haneen-77705.html,2025-11-14T08:42:07.278141,unisex,
Anfas,Jannah,4.17,18,https://www.fragrantica.com/perfume/Anfas/Jannah-77704.html,2025-11-14T08:41:04.035157,unisex,
Anfas,Shaouq,3.94,18,https://www.fragrantica.com/perfume/Anfas/Shaouq-77703.html,2025-11-14T08:40:46.328920,unisex,
Arquiste,Almond Suede,3.59,194,https://www.fragrantica.com/perfume/Arquiste/Almond-Suede-97085.html,2026-02-20T08:30:51.329324,unisex,
Arquiste,GRAND CUVÉE,4.09,144,https://www.fragrantica.com/perfume/Arquiste/GRAND-CUVEE-106881.html,2026-02-20T08:31:39.836287,unisex,
Arquiste,L'Or de Louis,4.04,118,https://www.fragrantica.com/perfume/Arquiste/L-Or-de-Louis-87876.html,2026-02-20T08:32:07.048506,unisex,
Arquiste,Peau,3.95,352,https://www.fragrantica.com/perfume/Arquiste/Peau-70812.html,2026-02-20T08:32:44.131702,,
Astier de Villatte,Commune de Paris,4.2,49,https://www.fragrantica.com/perfume/Astier-de-Villatte/Commune-de-Paris-38718.html,2026-02-20T08:34:30.812309,unisex,
Astier de Villatte,Delhi,4.14,78,https://www.fragrantica.com/perfume/Astier-de-Villatte/Delhi-92130.html,2026-02-20T08:34:40.072083,unisex,
Astier de Villatte,Eau Chic,4.14,35,https://www.fragrantica.com/perfume/Astier-de-Villatte/Eau-Chic-38714.html,2026-02-20T08:34:47.810669,unisex,
Astier de Villatte,Eau de Cologne,3.87,15,https://www.fragrantica.com/perfume/Astier-de-Villatte/Eau-de-Cologne-38713.html,2026-02-20T08:34:55.729005,unisex,
Astier de Villatte,Eau Fugace,3.92,12,https://www.fragrantica.com/perfume/Astier-de-Villatte/Eau-Fugace-38716.html,2026-02-20T08:35:02.640620,unisex,
Astier de Villatte,Elixir du Docteur Flair,4.03,39,https://www.fragrantica.com/perfume/Astier-de-Villatte/Elixir-du-Docteur-Flair-38715.html,2026-02-20T08:35:10.723200,unisex,
Astier de Villatte,Grand Chalet,4.28,121,https://www.fragrantica.com/perfume/Astier-de-Villatte/Grand-Chalet-38717.html,2026-02-20T08:35:17.496405,,
Astier de Villatte,Les Nuits,4.3,125,https://www.fragrantica.com/perfume/Astier-de-Villatte/Les-Nuits-76944.html,2026-02-20T08:35:35.760202,unisex,
Astier de Villatte,Splash Orange Amére,4.08,26,https://www.fragrantica.com/perfume/Astier-de-Villatte/Splash-Orange-Amere-38719.html,2026-02-20T08:35:50.530350,unisex,
Atelier des Ors,Blue Madeleine,3.83,864,https://www.fragrantica.com/perfume/Atelier-des-Ors/Blue-Madeleine-92071.html,2025-11-17T15:52:20.071915,unisex,
Atelier des Ors,Cocoa Kimiya,3.76,153,https://www.fragrantica.com/perfume/Atelier-des-Ors/Cocoa-Kimiya-98012.html,2025-11-17T15:51:35.968975,unisex,
Atelier des Ors,Iris Fauve,3.94,678,https://www.fragrantica.com/perfume/Atelier-des-Ors/Iris-Fauve-41089.html,2025-11-17T15:50:27.789884,unisex,
Atelier des Ors,Kawa Karda,3.6,104,https://www.fragrantica.com/perfume/Atelier-des-Ors/Kawa-Karda-98010.html,2025-11-17T15:52:39.976692,unisex,
Atelier des Ors,Villa Primerose,3.59,278,https://www.fragrantica.com/perfume/Atelier-des-Ors/Villa-Primerose-92070.html,2025-11-17T15:52:01.481249,unisex,
BDK Parfums,Citrus Riviera,3.76,916,https://www.fragrantica.com/perfume/BDK-Parfums/Citrus-Riviera-61925.html,2026-02-01T09:37:28.868426,unisex,
BDK Parfums,Nectar Oud,3.06,70,https://www.fragrantica.com/perfume/BDK-Parfums/Nectar-Oud-110034.html,2026-02-01T09:40:24.861625,unisex,
BDK Parfums,Nuit De Sable,3.59,656,https://www.fragrantica.com/perfume/BDK-Parfums/Nuit-De-Sable-57040.html,2026-02-01T09:42:17.477639,unisex,
BDK Parfums,Sel d'Argent,3.47,750,https://www.fragrantica.com/perfume/BDK-Parfums/Sel-d-Argent-61926.html,2026-02-01T09:39:38.737293,unisex,
BeauFort London,Cape Wrath,4.31,140,https://www.fragrantica.com/perfume/BeauFort-London/Cape-Wrath-97424.html,2026-01-02T22:02:35.908955,unisex,
BeauFort London,Lignum Vitae,4.03,795,https://www.fragrantica.com/perfume/BeauFort-London/Lignum-Vitae-38893.html,2026-01-02T22:02:59.008226,unisex,
BeauFort London,Pyroclasm,3.57,81,https://www.fragrantica.com/perfume/BeauFort-London/Pyroclasm-97425.html,2026-01-02T22:03:35.421600,unisex,
BeauFort London,Rake & Ruin,3.78,582,https://www.fragrantica.com/perfume/BeauFort-London/Rake-Ruin-51540.html,2026-01-02T22:02:22.390134,unisex,
BeauFort London,Sirenide,3.68,53,https://www.fragrantica.com/perfume/BeauFort-London/Sirenide-115262.html,2026-01-02T22:02:28.775175,unisex,
BeauFort London,Terror & Magnificence,4.05,523,https://www.fragrantica.com/perfume/BeauFort-London/Terror-Magnificence-57012.html,2026-01-02T22:03:06.133862,unisex,
BeauFort London,The Grudge,3.67,98,https://www.fragrantica.com/perfume/BeauFort-London/The-Grudge-97423.html,2026-01-02T22:02:15.834345,unisex,
Boadicea the Victorious,Adventuress,3.76,224,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Adventuress-7392.html,2025-12-18T15:24:33.243811,women,
Boadicea the Victorious,Alkout,4.26,23,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Alkout-63065.html,2025-12-18T16:07:18.097150,unisex,
Boadicea the Victorious,Alwouod,4.6,5,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Alwouod-63066.html,2025-12-18T15:25:03.041132,unisex,
Boadicea the Victorious,Amethyst,4.25,156,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Amethyst-61423.html,2025-12-18T15:53:08.326743,unisex,
Boadicea the Victorious,Anguish,3.9,20,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Anguish-61430.html,2025-12-18T15:39:28.285346,unisex,
Boadicea the Victorious,Assima,3.75,8,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Assima-92442.html,2025-12-18T15:38:28.444309,unisex,
Boadicea the Victorious,Bravery,4.15,52,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Bravery-64726.html,2025-12-18T16:21:07.918294,unisex,
Boadicea the Victorious,Carbon Sapphire,4.6,86,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Carbon-Sapphire-57163.html,2025-12-18T15:13:39.398626,unisex,
Boadicea the Victorious,Delirious,3.91,96,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Delirious-20690.html,2025-12-18T15:13:52.493476,unisex,
Boadicea the Victorious,Dominant,3.73,11,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Dominant-56011.html,2025-12-18T16:08:46.174916,unisex,
Boadicea the Victorious,Dragon,4.12,121,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Dragon-90202.html,2025-12-18T15:25:54.967677,unisex,
Boadicea the Victorious,Envious,4.38,78,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Envious-76850.html,2025-12-18T15:42:04.945092,unisex,
Boadicea the Victorious,Exotic,3.67,15,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Exotic-61429.html,2025-12-18T15:26:09.096489,unisex,
Boadicea the Victorious,Exquisite,4.2,5,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Exquisite-20692.html,2025-12-18T16:10:22.625285,unisex,
Boadicea the Victorious,Faith,4.13,47,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Faith-92443.html,2025-12-18T16:09:52.698752,unisex,
Boadicea the Victorious,Fire Sapphire,4.31,45,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Fire-Sapphire-63064.html,2025-12-18T16:06:47.881605,unisex,
Boadicea the Victorious,Fortitude,3.77,40,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Fortitude-61981.html,2025-12-18T15:12:55.724184,women,
Boadicea the Victorious,Glistening,4.54,68,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Glistening-61426.html,2025-12-18T15:26:37.219939,unisex,
Boadicea the Victorious,Glistening,3.67,21,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Glistening-20691.html,2025-12-18T15:39:05.430588,unisex,
Boadicea the Victorious,Inspire,2.5,6,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Inspire-55334.html,2025-12-18T15:41:23.891571,unisex,
Boadicea the Victorious,Languid,4.0,12,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Languid-20686.html,2025-12-18T15:25:18.196327,unisex,
Boadicea the Victorious,Lannosea,4.36,36,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Lannosea-111516.html,2025-12-18T16:22:11.297443,unisex,
Boadicea the Victorious,Leopard Of Arabia,3.87,15,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Leopard-Of-Arabia-64727.html,2025-12-18T15:26:44.864337,unisex,
Boadicea the Victorious,Lion Heart,3.52,25,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Lion-Heart-63751.html,2025-12-18T15:14:07.137985,unisex,
Boadicea the Victorious,Moccus,4.12,40,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Moccus-56757.html,2025-12-18T16:09:22.804151,unisex,
Boadicea the Victorious,Nefarious,4.26,39,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Nefarious-55368.html,2025-12-18T15:42:12.557351,unisex,
Boadicea the Victorious,Pioneer,4.11,28,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Pioneer-20683.html,2025-12-18T16:06:40.714690,unisex,
Boadicea the Victorious,Precious,3.85,33,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Precious-20694.html,2025-12-18T16:10:29.346179,unisex,
Boadicea the Victorious,Prosperous,2.67,9,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Prosperous-64713.html,2025-12-18T15:54:21.798577,unisex,
Boadicea the Victorious,Rebellious,4.22,80,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Rebellious-61014.html,2025-12-18T15:11:45.729647,unisex,
Boadicea the Victorious,Sadu,4.08,24,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Sadu-76787.html,2025-12-18T16:06:55.560555,unisex,
Boadicea the Victorious,Solar,4.1,42,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Solar-59928.html,2025-12-18T15:40:47.821075,unisex,
Boadicea the Victorious,Sterling,3.64,11,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Sterling-56014.html,2025-12-18T15:10:04.923386,unisex,
Boadicea the Victorious,The King,4.5,54,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/The-King-64728.html,2025-12-18T15:41:30.811266,men,
Boadicea the Victorious,Violaceous,4.43,7,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Violaceous-72248.html,2025-12-18T16:08:17.169190,unisex,
Boadicea the Victorious,Your Majesty,4.13,39,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Your-Majesty-63752.html,2025-12-18T15:53:53.638357,unisex,
Bon Parfumeur,"106 damascena rose, davana, vanilla",3.92,118,https://www.fragrantica.com/perfume/Bon-Parfumeur/106-damascena-rose-davana-vanilla-78510.html,2026-02-20T08:39:55.568617,unisex,
Bon Parfumeur,107 Nappa Tuberosa,3.84,55,https://www.fragrantica.com/perfume/Bon-Parfumeur/107-Nappa-Tuberosa-97156.html,2026-02-20T08:50:23.424465,unisex,
Bon Parfumeur,"2019 vodka, tobacco, juniper",3.74,38,https://www.fragrantica.com/perfume/Bon-Parfumeur/2019-vodka-tobacco-juniper-56042.html,2026-02-20T08:40:11.427233,unisex,
Bon Parfumeur,602 Bois Narcotique Intense,3.75,65,https://www.fragrantica.com/perfume/Bon-Parfumeur/602-Bois-Narcotique-Intense-97158.html,2026-02-20T08:50:52.034957,unisex,
Bujairami,Aussie Glow,4.84,19,https://www.fragrantica.com/perfume/Bujairami/Aussie-Glow-117719.html,2026-01-30T12:22:45.860032,unisex,
Bujairami,Boss Life Extreme,4.2,5,https://www.fragrantica.com/perfume/Bujairami/Boss-Life-Extreme-123008.html,2026-01-30T12:20:34.206323,men,
Bujairami,Drip,4.0,4,https://www.fragrantica.com/perfume/Bujairami/Drip-123002.html,2026-01-30T12:22:37.972627,unisex,
Bujairami,G' DAY,4.4,30,https://www.fragrantica.com/perfume/Bujairami/G-DAY-103403.html,2026-01-30T12:20:48.305876,unisex,
Bujairami,Gold Coast Shiraz,4.0,17,https://www.fragrantica.com/perfume/Bujairami/Gold-Coast-Shiraz-103402.html,2026-01-30T12:13:33.480508,unisex,
Bujairami,Golden Night,4.0,2,https://www.fragrantica.com/perfume/Bujairami/Golden-Night-117831.html,2026-01-30T12:13:42.599395,unisex,
Bujairami,Hectic,4.54,250,https://www.fragrantica.com/perfume/Bujairami/Hectic-117823.html,2026-01-30T12:16:37.799508,unisex,
Bujairami,Inferno,4.42,26,https://www.fragrantica.com/perfume/Bujairami/Inferno-117826.html,2026-01-30T12:21:40.997486,men,
Bujairami,Madness,4.29,7,https://www.fragrantica.com/perfume/Bujairami/Madness-117825.html,2026-01-30T12:22:03.006132,unisex,
Bujairami,Midnight in Melbourne,3.88,25,https://www.fragrantica.com/perfume/Bujairami/Midnight-in-Melbourne-103405.html,2026-01-30T12:13:24.260236,unisex,
Bujairami,Mysterious,4.75,4,https://www.fragrantica.com/perfume/Bujairami/Mysterious-117828.html,2026-01-30T12:22:53.023777,unisex,
Bujairami,Perfect Life,4.71,24,https://www.fragrantica.com/perfume/Bujairami/Perfect-Life-117834.html,2026-01-30T12:20:55.896252,unisex,
Bujairami,Riverina,5.0,7,https://www.fragrantica.com/perfume/Bujairami/Riverina-117715.html,2026-01-30T12:21:56.398665,unisex,
Bujairami,Sugar Rush,5.0,6,https://www.fragrantica.com/perfume/Bujairami/Sugar-Rush-117830.html,2026-01-30T12:21:26.358379,unisex,
Bujairami,Sunrise in Sydney,4.22,18,https://www.fragrantica.com/perfume/Bujairami/Sunrise-in-Sydney-103406.html,2026-01-30T12:16:52.281945,unisex,
